vessel_record_id,ssvid,n_shipname,n_callsign,imo,flag,authorized_from,authorized_to,source_code
IOTC-16431,417074832,IMULA0748CHW,4SF4412,,LKA,2020-01-02 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16433,417073032,IMULA0730CHW,4SF4422,,LKA,2016-01-07 00:00:00 UTC,2019-12-31 00:00:00 UTC,IOTC
IOTC-16433,417073032,IMULA0730CHW,4SF4422,,LKA,2021-04-05 00:00:00 UTC,2022-04-04 00:00:00 UTC,IOTC
IOTC-16434,417072132,IMULA0721CHW,4SF4462,,LKA,2016-01-28 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16436,417072232,IMULA0722CHW,4SF4205,,LKA,2016-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16437,417070932,IMULA0709CHW,4SF4325,,LKA,2016-01-28 00:00:00 UTC,2019-12-31 00:00:00 UTC,IOTC
IOTC-16437,417070932,IMULA0709CHW,4SF4325,,LKA,2020-12-16 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16448,533000000,BUAHNAGA1,9MTU6,,MYS,2016-03-25 00:00:00 UTC,2018-12-01 00:00:00 UTC,IOTC
IOTC-16450,417071132,IMULA0711CHW,4SF4211,,LKA,2016-01-06 00:00:00 UTC,2021-12-08 00:00:00 UTC,IOTC
IOTC-16452,417070632,IMULA0706CHW,4SF4464,,LKA,2016-01-08 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16487,417071832,IMULA0718CHW,4SF4886,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16488,417071032,IMULA0710CHW,4SF4434,,LKA,2016-01-04 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16489,417074232,IMULA0742CHW,4SF4433,,LKA,2016-01-04 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16498,417074132,IMULA0741CHW,4SF4453,,LKA,2016-05-02 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16534,645646000,CHANGFONG2,3B2405,,MUS,2022-04-21 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16540,417079532,IMULA0795CHW,4SF4986,,LKA,2021-02-03 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16544,417077732,IMULA0777CHW,4SF4753,,LKA,2018-01-01 00:00:00 UTC,2021-12-08 00:00:00 UTC,IOTC
IOTC-16550,417070831,IMULA0708NBO,4SF5656,,LKA,2020-01-01 00:00:00 UTC,2020-12-11 00:00:00 UTC,IOTC
IOTC-16595,417075632,IMULA0756CHW,4SF4699,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16596,417071932,IMULA0719CHW,4SF4718,,LKA,2020-01-02 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16610,417075032,IMULA0750CHW,4SF4860,,LKA,2022-02-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16629,417737032,IMULA0737CHW,4SF4590,,LKA,2020-01-16 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16630,417079232,IMULA0792CHW,4SF4713,,LKA,2020-01-13 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16632,417073832,IMULA0738CHW,4SF4805,,LKA,2020-07-15 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16633,417071631,IMULA0716NBO,4SF4688,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16647,417075491,IMULA0754GLE,4SF3061,,LKA,2017-01-05 00:00:00 UTC,2017-03-31 00:00:00 UTC,IOTC
IOTC-16647,417075491,IMULA0754GLE,4SF3061,,LKA,2018-01-05 00:00:00 UTC,2021-12-29 00:00:00 UTC,IOTC
IOTC-16674,417079032,IMULA0790CHW,4SF4667,,LKA,2020-01-06 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16675,417015230,IMULA0152PTM,4SF4588,,LKA,2020-07-01 00:00:00 UTC,2020-12-31 00:00:00 UTC,IOTC
IOTC-16675,417015230,IMULA0152PTM,4SF4588,,LKA,2022-04-22 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16700,417079332,IMULA0793CHW,4SF4666,,LKA,2018-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16703,417081332,IMULA0813CHW,4SF5354,,LKA,2021-01-06 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16704,417078232,IMULA0782CHW,4SF5290,,LKA,2021-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16707,417079191,IMULA0791GLE,4SF4255,,LKA,2017-03-30 00:00:00 UTC,2017-05-31 00:00:00 UTC,IOTC
IOTC-16707,417079191,IMULA0791GLE,4SF4255,,LKA,2018-01-02 00:00:00 UTC,2019-12-31 00:00:00 UTC,IOTC
IOTC-16707,417079191,IMULA0791GLE,4SF4255,,LKA,2020-12-14 00:00:00 UTC,2021-12-13 00:00:00 UTC,IOTC
IOTC-16709,417082132,IMULA0821CHW,4SF5037,,LKA,2021-01-27 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16748,417157741,IMULA1577MTR,4SF4909,,LKA,2019-04-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16749,417080432,IMULA0804CHW,4SF5020,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16750|IOTC-16908,417077134,IMULA0771KLT,4SF4669,,LKA,2017-09-06 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16752,417076532,IMULA0765CHW,4SF4914,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16754,417072631,IMULA0726NBO,4SF5088,,LKA,2020-01-14 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16827|IMO-9824813,417073631,IMULA0736NBO,4SF4920,9824813,LKA,2021-11-12 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16868,417079732,IMULA0797CHW,4SF4697,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16870,417072831,IMULA0728NBO,4SF5036,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16871,417080532,IMULA0805CHW,4SF4907,,LKA,2021-01-21 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16872,417076232,IMULA0762CHW,4SF5134,,LKA,2021-02-03 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16874,417074632,IMULA0746CHW,4SF5133,,LKA,2021-03-05 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16875,417081732,IMULA0817CHW,4SF4905,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16877,417074532,IMULA0745CHW,4SF4960,,LKA,2020-01-01 00:00:00 UTC,2020-12-31 00:00:00 UTC,IOTC
IOTC-16878,41773632,IMULA0736CHW,4SF4595,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16881,417078832,IMULA0788CHW,4SF5806,,LKA,2022-01-24 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16882,417073332,IMULA0733CHW,4SF4679,,LKA,2020-01-06 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16883,417081032,IMULA0810CHW,4SF4801,,LKA,2021-01-24 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16884,417076832,IMULA0768CHW,4SF5112,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16885,417082232,IMULA0822CHW,4SF5140,,LKA,2020-01-01 00:00:00 UTC,2022-01-11 00:00:00 UTC,IOTC
IOTC-16885,417082232,IMULA0822CHW,4SF5140,,LKA,2022-05-04 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16887,417074432,IMULA0744CHW,4SF4670,,LKA,2020-01-08 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16888,417075732,IMULA0757CHW,4SF4674,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16890,417073932,IMULA0739CHW,4SF4455,,LKA,2020-01-01 00:00:00 UTC,2022-01-18 00:00:00 UTC,IOTC
IOTC-16890,417073932,IMULA0739CHW,4SF4455,,LKA,2022-05-05 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16891,417077532,IMULA0775CHW,4SF4684,,LKA,2020-01-14 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16895,417080232,IMULA0802CHW,4SF5184,,LKA,2021-01-29 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16910,417077434,IMULA0774KLT,4SF5350,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16916,417079832,IMULA0798CHW,4SF5089,,LKA,2020-01-03 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16917,417073731,IMULA0737NBO,4SF5176,,LKA,2020-01-03 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16918,417072531,IMULA0725NBO,4SF5407,,LKA,2021-07-20 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16921,417078934,IMULA0789KLT,4SF4747,,LKA,2018-03-07 00:00:00 UTC,2019-04-30 00:00:00 UTC,IOTC
IOTC-16921,417078934,IMULA0789KLT,4SF4747,,LKA,2021-02-05 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16937,417072431,IMULA0724NBO,4SF5068,,LKA,2020-01-14 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16938,417012632,IMULA0126CHW,4SF4233,,LKA,2018-01-01 00:00:00 UTC,2020-12-31 00:00:00 UTC,IOTC
IOTC-16941,417070131,IMULA0701NBO,4SF4987,,LKA,2020-01-08 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16942,417071531,IMULA0715NBO,4SF5334,,LKA,2020-01-06 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16954,417155841,IMULA1558MTR,4SF5326,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16955,417097947,IMULA0979TLE,4SF5231,,LKA,2021-01-28 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16992,417076534,IMULA0765KLT,4SF5087,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16993,417069831,IMULA0698NBO,4SF4921,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-16999,417075432,IMULA0754CHW,4SF4748,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17003,417083132,IMULA0831CHW,4SF5440,,LKA,2021-04-15 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17015,417084132,IMULA0841CHW,4SF5214,,LKA,2021-03-22 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17016,417084532,IMULA0845CHW,4SF5276,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17018,417083232,IMULA0832CHW,4SF5422,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17019,417080332,IMULA0803CHW,4SF5128,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17023,417006367,IMULA0063KMN,4SF5174,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17053,417080734,IMULA0807KLT,4SF5221,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17055,417015832,IMULA0158PTM,4SF5153,,LKA,2020-01-07 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17057,417070731,IMULA0707NBO,4SF4775,,LKA,2018-08-29 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17059,417089091,IMULA0890GLE,4SF5362,,LKA,2020-01-03 00:00:00 UTC,2021-12-13 00:00:00 UTC,IOTC
IOTC-17061,417077634,IMULA0776KLT,4SF4944,,LKA,2020-01-17 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17072,417083032,IMULA0830CHW,4SF5159,,LKA,2020-01-14 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17075,417011011,IMULA0110CBO,4SF4823,,LKA,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17077,417072734,IMULA0727KLT,4SF4151,,LKA,2019-05-01 00:00:00 UTC,2019-12-31 00:00:00 UTC,IOTC
IOTC-17077,417072734,IMULA0727KLT,4SF4151,,LKA,2021-01-20 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17080,417075631,IMULA0756NBO,4SF5508,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17081,417085032,IMULA0850CHW,4SF5359,,LKA,2020-01-06 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17082,417084332,IMULA0843CHW,4SF5375,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17083,417085132,IMULA0851CHW,4SF5405,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17095,417155141,IMULA1551MTR,4SF5101,,LKA,2022-02-18 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17110,417074032,IMULA0740CHW,4SF4594,,LKA,2018-11-30 00:00:00 UTC,2019-04-30 00:00:00 UTC,IOTC
IOTC-17110,417074032,IMULA0740CHW,4SF4594,,LKA,2020-09-08 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17111,417077234,IMULA0772KLT,4SF5410,,LKA,2020-07-01 00:00:00 UTC,2021-12-15 00:00:00 UTC,IOTC
IOTC-17111,417077234,IMULA0772KLT,4SF5410,,LKA,2022-05-17 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17113,417080434,IMULA0804KLT,4SF5216,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17154,417085832,IMULA0858CHW,4SF5343,,LKA,2020-01-13 00:00:00 UTC,2021-12-30 00:00:00 UTC,IOTC
IOTC-17157,417089832,IMULA0898CHW,4SF5401,,LKA,2021-01-23 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17158,417072331,IMULA0723NBO,4SF5518,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17160,417084632,IMULA0846CHW,4SF5377,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17161,417077032,IMULA0770CHW,4SF5255,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17162,417074031,IMULA0740NBO,4SF5421,,LKA,2020-07-20 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17164,417086932,IMULA0869CHW,4SF5559,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17166,417086232,IMULA0862CHW,4SF5382,,LKA,2021-01-22 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17167,417076732,IMULA0767CHW,4SF5323,,LKA,2021-02-17 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17168,417088832,IMULA0888CHW,4SF5386,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17170,417085732,IMULA0857CHW,4SF5390,,LKA,2021-01-24 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17172,417157541,IMULA1575MTR,4SF5413,,LKA,2021-01-08 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17179,417067634,IMULA0676KLT,4SF5349,,LKA,2020-01-01 00:00:00 UTC,2020-12-31 00:00:00 UTC,IOTC
IOTC-17179,417067634,IMULA0676KLT,4SF5349,,LKA,2021-08-17 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17208,417011911,IMULA0119CBO,4SF5340,,LKA,2020-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17209,417076734,IMULA0767KLT,4SF5374,,LKA,2021-02-25 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17210,417078332,IMULA0783CHW,4SF4756,,LKA,2021-09-30 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17211,417083532,IMULA0835CHW,4SF5470,,LKA,2020-08-25 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17212,417086832,IMUL0868CHW,4SF5379,,LKA,2021-02-25 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17214,417089632,IMULA0896CHW,4SF5364,,LKA,2020-01-13 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17226,417085232,IMULA0852CHW,4SF5638,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17227,417081632,IMULA0816CHW,4SF5664,,LKA,2021-01-07 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17228,417090732,IMULA0907CHW,4SF5529,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17256,417162441,IMULA1624MTR,4SF5507,,LKA,2020-01-13 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17276,417182341,IMULA1823MTR,4SF5649,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17278,417076331,IMULA0763NBO,4SF5683,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17280,417087132,IMULA0871CHW,4SF5556,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17282,417080832,IMULA0808CHW,4SF5399,,LKA,2020-01-16 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17284,417092032,IMULA0920CHW,4SF5594,,LKA,2020-01-06 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17286,417087432,IMULA0874CHW,4SF5451,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17288,417160141,IMULA1601MTR,4SF5195,,LKA,2019-08-28 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17404,417015488,IMULA0154PTM,4SF5368,,LKA,2020-01-29 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17405|IOTC-17522,417076831,IMULA0768NBO,4SF5512,,LKA,2020-01-29 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17408,417078132,IMULA0781CHW,4SF5246,,LKA,2020-02-13 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17410,417092432,IMULA0924CHW,4SF5858,,LKA,2022-01-18 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17421,417087732,IMULA0877CHW,4SF5584,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17422,417085632,IMULA0856CHW,4SF5579,,LKA,2020-01-06 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17424,417088532,IMULA0885CHW,4SF5745,,LKA,2022-02-02 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17427,417019426,IMULA0194TCO,4SF5694,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17428,417155041,IMULA1550MTR,4SF5475,,LKA,2020-01-07 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17430,417169841,IMULA1698MTR,4SF5388,,LKA,2019-12-17 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17434,417084932,IMULA0849CHW,4SF5335,,LKA,2020-07-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17462|IMO-8564208,525600918,SUMBERREJEKI,YEC4242,8564208,IDN,2020-03-12 00:00:00 UTC,2021-03-11 00:00:00 UTC,IOTC
IOTC-17478,417092332,IMULA0923CHW,4SF5733,,LKA,2021-02-03 00:00:00 UTC,2022-02-02 00:00:00 UTC,IOTC
IOTC-17483,417174841,IMULA1748MTR,4SF5569,,LKA,2020-07-08 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17485,417035331,IMULA0353NBO,4SF2554,,LKA,2020-06-30 00:00:00 UTC,2022-02-01 00:00:00 UTC,IOTC
IOTC-17485,417035331,IMULA0353NBO,4SF2554,,LKA,2022-12-05 00:00:00 UTC,2022-03-01 00:00:00 UTC,IOTC
IOTC-17485,417035331,IMULA0353NBO,4SF2554,,LKA,2022-12-05 00:00:00 UTC,2022-04-01 00:00:00 UTC,IOTC
IOTC-17485,417035331,IMULA0353NBO,4SF2554,,LKA,2022-12-05 00:00:00 UTC,2022-05-01 00:00:00 UTC,IOTC
IOTC-17485,417035331,IMULA0353NBO,4SF2554,,LKA,2022-12-05 00:00:00 UTC,2022-06-01 00:00:00 UTC,IOTC
IOTC-17485,417035331,IMULA0353NBO,4SF2554,,LKA,2022-12-05 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17525,417090132,IMULA0901CHW,4SF5794,,LKA,2022-01-05 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17537,417082934,IMULA0829KLT,4SF5659,,LKA,2020-10-23 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17545,417081832,IMULA0818CHW,4SF5688,,LKA,2020-09-02 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17545,417991500,IMULA0818CHW,4SF5688,,LKA,2020-09-02 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17619,417159741,IMULA1597MTR,4SF5476,,LKA,2021-02-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17620,417068234,IMULA0682KLT,4SF4680,,LKA,2021-02-05 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17636,417183941,IMULA1839MTR,4SF5838,,LKA,2022-01-04 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17638,417086532,IMULA0865CHW,4SF5807,,LKA,2022-01-24 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17662,417087234,IMULA0872KLT,4SF5771,,LKA,2021-02-08 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17663,417185641,IMULA1856MTR,4SF5850,,LKA,2022-01-26 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17664,417088332,IMULA0883CHW,4SF5743,,LKA,2021-02-17 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17665,417154841,IMULA1548MTR,4SF5396,,LKA,2021-02-19 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17666,417186141,IMULA1861MTR,4SF5750,,LKA,2021-02-19 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17679,417172341,IMULA1723MTR,4SF5610,,LKA,2021-03-01 00:00:00 UTC,2022-02-28 00:00:00 UTC,IOTC
IOTC-17718,417175541,IMULA1755MTR,4SF5752,,LKA,2021-03-22 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17741,417095691,IMULA0956GLE,4SF5725,,LKA,2021-08-13 00:00:00 UTC,2022-04-20 00:00:00 UTC,IOTC
IOTC-17746,417054934,IMULA0549KLT,4SF5411,,LKA,2021-04-23 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17754,417168741,IMULA1687MTR,4SF5608,,LKA,2021-04-29 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17758|IMO-8004076,461000129,ISRAR1,A4BB5,8004076,OMN,2021-05-30 00:00:00 UTC,2022-05-29 00:00:00 UTC,IOTC
IOTC-17772,417072532,IMULA0725CHW,4SF5544,,LKA,2021-06-03 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17791,417066734,IMULA0667KLT,4SF5117,,LKA,2021-07-16 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17815,417166141,IMULA1661MTR,4SF5617,,LKA,2021-08-16 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17818,417019126,IMULA0191TCO,4SF5595,,LKA,2021-09-06 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17819,417095032,IMULA0950CHW,4SF5816,,LKA,2021-09-23 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17821,417091732,IMULA0917CHW,4SF5689,,LKA,2021-09-24 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17822,417091632,IMULA0916CHW,4SF5859,,LKA,2021-09-27 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17858,417088432,IMULA0884CHW,4SF5809,,LKA,2021-10-18 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17878,417077441,IMULA0774MTR,4SF5168,,LKA,2021-11-22 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17881,417068634,IMULA0686KLT,4SF5409,,LKA,2021-11-26 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17886,417088132,IMULA0881CHW,4SF5869,,LKA,2021-11-26 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17896,417157341,IMULA1573MTR,4SF5684,,LKA,2021-12-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17901,417077232,IMULA0772CHW,4SF4913,,LKA,2021-12-02 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17902,10914034,IMULA0914KLT,4SF5870,,LKA,2021-12-02 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17908,417156941,IMULA1569MTR,4SF5149,,LKA,2021-12-06 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17917,417177641,IMULA1776MTR,4SF5814,,LKA,2021-12-09 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17920,417088534,IMULA0885KLT,4SF5833,,LKA,2021-12-10 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17924,417169341,IMULA1693MTR,4SF5576,,LKA,2021-12-10 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17925,417169041,IMULA1690MTR,4SF5835,,LKA,2021-12-14 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
IOTC-17927,417160341,IMULA1603MTR,4SF5568,,LKA,2021-12-14 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
